Ville;Latitude;Longitude;Date;Heure;temperature_2m;weathercode;Temps_Label;windspeed_10m;wind_gusts_10m;precipitation
Ajaccio;41.92;8.73;26/09/2026;01:00;19.6;0;SOLEIL;2;11.5;0
Ajaccio;41.92;8.73;26/09/2026;02:00;18.5;0;SOLEIL;2;11.5;0
Ajaccio;41.92;8.73;26/09/2026;03:00;18.5;0;SOLEIL;2;12.2;0
Ajaccio;41.92;8.73;26/09/2026;04:00;18.5;0;SOLEIL;2;13.3;0
Ajaccio;41.92;8.73;26/09/2026;05:00;18.6;0;SOLEIL;2;13.3;0
Ajaccio;41.92;8.73;26/09/2026;06:00;18.6;0;SOLEIL;2;12.2;0
Ajaccio;41.92;8.73;26/09/2026;07:00;18.6;0;SOLEIL;2;11.5;0
Ajaccio;41.92;8.73;26/09/2026;08:00;26.4;0;SOLEIL;2;11.5;0
Ajaccio;41.92;8.73;26/09/2026;09:00;26.4;0;SOLEIL;2;10.8;0
Ajaccio;41.92;8.73;26/09/2026;10:00;26.4;0;SOLEIL;2;7.6;0
Ajaccio;41.92;8.73;26/09/2026;11:00;27.9;0;SOLEIL;4;15.8;0
Ajaccio;41.92;8.73;26/09/2026;12:00;27.9;0;SOLEIL;4;23.8;0
Ajaccio;41.92;8.73;26/09/2026;13:00;27.9;0;SOLEIL;4;25.6;0
Ajaccio;41.92;8.73;26/09/2026;14:00;27.6;0;SOLEIL;3;33.1;0
Ajaccio;41.92;8.73;26/09/2026;15:00;27.6;0;SOLEIL;3;33.8;0
Ajaccio;41.92;8.73;26/09/2026;16:00;27.6;0;SOLEIL;3;32.0;0
Ajaccio;41.92;8.73;26/09/2026;17:00;24;0;SOLEIL;2;29.2;0
Ajaccio;41.92;8.73;26/09/2026;18:00;24;0;SOLEIL;2;24.8;0
Ajaccio;41.92;8.73;26/09/2026;19:00;24;0;SOLEIL;2;19.1;0
Ajaccio;41.92;8.73;26/09/2026;20:00;22.2;0;SOLEIL;5;14.8;0
Ajaccio;41.92;8.73;26/09/2026;21:00;20.9;0;SOLEIL;5;13.0;0
Ajaccio;41.92;8.73;26/09/2026;22:00;19.7;0;SOLEIL;5;12.6;0
Ajaccio;41.92;8.73;26/09/2026;23:00;19;0;SOLEIL;2;12.6;0
Ajaccio;41.92;8.73;27/09/2026;00:00;19;0;SOLEIL;2;12.6;0
Ajaccio;41.92;8.73;27/09/2026;01:00;19;0;SOLEIL;2;13.0;0
Ajaccio;41.92;8.73;27/09/2026;02:00;17.1;0;SOLEIL;5;13.3;0
Ajaccio;41.92;8.73;27/09/2026;03:00;17.1;0;SOLEIL;5;13.3;0
Ajaccio;41.92;8.73;27/09/2026;04:00;17.1;0;SOLEIL;5;13.3;0
Ajaccio;41.92;8.73;27/09/2026;05:00;18.1;0;SOLEIL;2;13.3;0
Ajaccio;41.92;8.73;27/09/2026;06:00;18.1;0;SOLEIL;2;13.0;0
Ajaccio;41.92;8.73;27/09/2026;07:00;18.1;0;SOLEIL;2;12.6;0
Ajaccio;41.92;8.73;27/09/2026;08:00;19.5;0;SOLEIL;5;12.6;0
Ajaccio;41.92;8.73;27/09/2026;09:00;20.7;0;SOLEIL;5;13.3;0
Ajaccio;41.92;8.73;27/09/2026;10:00;21.9;0;SOLEIL;5;14.8;0
Ajaccio;41.92;8.73;27/09/2026;11:00;27.5;0;SOLEIL;3;16.9;0
Ajaccio;41.92;8.73;27/09/2026;12:00;27.5;0;SOLEIL;3;21.2;0
Ajaccio;41.92;8.73;27/09/2026;13:00;27.5;0;SOLEIL;3;26.3;0
Ajaccio;41.92;8.73;27/09/2026;14:00;26.8;0;SOLEIL;5;29.9;0
Ajaccio;41.92;8.73;27/09/2026;15:00;28.0;0;SOLEIL;5;31.0;0
Ajaccio;41.92;8.73;27/09/2026;16:00;26.8;0;SOLEIL;5;30.6;0
Ajaccio;41.92;8.73;27/09/2026;17:00;22.9;0;SOLEIL;1;28.4;0
Ajaccio;41.92;8.73;27/09/2026;18:00;22.9;0;SOLEIL;1;23.8;0
Ajaccio;41.92;8.73;27/09/2026;19:00;22.9;0;SOLEIL;1;17.3;0
Ajaccio;41.92;8.73;27/09/2026;20:00;21.9;0;SOLEIL;5;12.6;0
Ajaccio;41.92;8.73;27/09/2026;21:00;20.7;0;SOLEIL;5;10.8;0
Ajaccio;41.92;8.73;27/09/2026;22:00;19.5;0;SOLEIL;5;10.8;0
Ajaccio;41.92;8.73;27/09/2026;23:00;18.6;0;SOLEIL;1;10.8;0
Ajaccio;41.92;8.73;28/09/2026;00:00;18.6;0;SOLEIL;1;10.8;0
Ajaccio;41.92;8.73;28/09/2026;01:00;18.6;0;SOLEIL;1;10.8;0
Ajaccio;41.92;8.73;28/09/2026;02:00;16.5;0;SOLEIL;5;11.2;0
Ajaccio;41.92;8.73;28/09/2026;03:00;16.5;0;SOLEIL;5;11.2;0
Ajaccio;41.92;8.73;28/09/2026;04:00;16.5;0;SOLEIL;5;11.5;0
Ajaccio;41.92;8.73;28/09/2026;05:00;17.6;0;SOLEIL;1;11.5;0
Ajaccio;41.92;8.73;28/09/2026;06:00;17.6;0;SOLEIL;1;11.9;0
Ajaccio;41.92;8.73;28/09/2026;07:00;17.6;0;SOLEIL;1;12.2;0
Ajaccio;41.92;8.73;28/09/2026;08:00;19.2;0;SOLEIL;5;12.6;0
Ajaccio;41.92;8.73;28/09/2026;09:00;20.5;0;SOLEIL;5;11.5;0
Ajaccio;41.92;8.73;28/09/2026;10:00;21.8;0;SOLEIL;5;11.5;0
Ajaccio;41.92;8.73;28/09/2026;11:00;27.7;0;SOLEIL;3;12.6;0
Ajaccio;41.92;8.73;28/09/2026;12:00;27.7;0;SOLEIL;3;14.8;0
Ajaccio;41.92;8.73;28/09/2026;13:00;27.7;0;SOLEIL;3;18.0;0
Ajaccio;41.92;8.73;28/09/2026;14:00;27.2;0;SOLEIL;5;20.2;0
Ajaccio;41.92;8.73;28/09/2026;15:00;28.5;0;SOLEIL;5;20.9;0
Ajaccio;41.92;8.73;28/09/2026;16:00;27.2;0;SOLEIL;5;21.2;0
Ajaccio;41.92;8.73;28/09/2026;17:00;23.4;0;SOLEIL;1;19.8;0
Ajaccio;41.92;8.73;28/09/2026;18:00;23.4;0;SOLEIL;1;16.2;0
Ajaccio;41.92;8.73;28/09/2026;19:00;23.4;0;SOLEIL;1;11.2;0
Ajaccio;41.92;8.73;28/09/2026;20:00;21.8;0;SOLEIL;5;7.9;0
Ajaccio;41.92;8.73;28/09/2026;21:00;20.5;0;SOLEIL;5;8.6;0
Ajaccio;41.92;8.73;28/09/2026;22:00;19.2;0;SOLEIL;5;11.2;0
Ajaccio;41.92;8.73;28/09/2026;23:00;18.6;0;SOLEIL;1;13.3;0
Figari;41.48;9.09;24/09/2026;00:00;13.9;0;SOLEIL;1;16.2;0
Figari;41.48;9.09;24/09/2026;01:00;13.1;0;SOLEIL;0;15.5;0
Figari;41.48;9.09;24/09/2026;02:00;12.6;0;SOLEIL;1;14.8;0
Figari;41.48;9.09;24/09/2026;03:00;12.7;0;SOLEIL;1;15.1;0
Figari;41.48;9.09;24/09/2026;04:00;13.2;0;SOLEIL;1;15.5;0
Figari;41.48;9.09;24/09/2026;05:00;11.6;0;SOLEIL;1;15.8;0
Figari;41.48;9.09;24/09/2026;06:00;14.7;0;SOLEIL;1;17.6;0
Figari;41.48;9.09;24/09/2026;07:00;21.5;0;SOLEIL;0;18.0;0
Figari;41.48;9.09;24/09/2026;08:00;25.5;0;SOLEIL;0;17.6;0
Figari;41.48;9.09;24/09/2026;09:00;28;0;SOLEIL;4;16.6;0
Figari;41.48;9.09;24/09/2026;10:00;28.6;0;SOLEIL;6;15.5;0
Figari;41.48;9.09;24/09/2026;11:00;28.2;0;SOLEIL;7;23.8;0
Figari;41.48;9.09;24/09/2026;12:00;28.9;0;SOLEIL;7;32.8;0
Figari;41.48;9.09;24/09/2026;13:00;29.1;0;SOLEIL;7;40.0;0
Figari;41.48;9.09;24/09/2026;14:00;28.9;0;SOLEIL;7;38.9;0
Figari;41.48;9.09;24/09/2026;15:00;28.6;0;SOLEIL;7;41.0;0
Figari;41.48;9.09;24/09/2026;16:00;27.2;0;SOLEIL;6;40.7;0
Figari;41.48;9.09;24/09/2026;17:00;25.6;5;SOLEIL VOILÉ;5;39.6;0
Figari;41.48;9.09;24/09/2026;18:00;24.1;5;SOLEIL VOILÉ;5;36.4;0
Figari;41.48;9.09;24/09/2026;19:00;22.6;5;SOLEIL VOILÉ;4;36.0;0
Figari;41.48;9.09;24/09/2026;20:00;21.2;5;SOLEIL VOILÉ;4;31.3;0
Figari;41.48;9.09;24/09/2026;21:00;21.4;5;SOLEIL VOILÉ;4;24.5;0
Figari;41.48;9.09;24/09/2026;22:00;20.7;5;SOLEIL VOILÉ;4;24.1;0
Figari;41.48;9.09;24/09/2026;23:00;20.6;5;SOLEIL VOILÉ;4;27.4;0
Figari;41.48;9.09;25/09/2026;00:00;20.6;5;SOLEIL VOILÉ;4;29.9;0
Figari;41.48;9.09;25/09/2026;01:00;20.6;5;SOLEIL VOILÉ;4;34.6;0
Figari;41.48;9.09;25/09/2026;02:00;18;0;SOLEIL;2;34.2;0
Figari;41.48;9.09;25/09/2026;03:00;18;0;SOLEIL;2;33.1;0
Figari;41.48;9.09;25/09/2026;04:00;18;0;SOLEIL;2;25.2;0
Figari;41.48;9.09;25/09/2026;05:00;16.7;0;SOLEIL;2;18.0;0
Figari;41.48;9.09;25/09/2026;06:00;16.7;0;SOLEIL;2;17.3;0
Figari;41.48;9.09;25/09/2026;07:00;16.7;0;SOLEIL;2;16.2;0
Figari;41.48;9.09;25/09/2026;08:00;27.5;0;SOLEIL;5;14.0;0
Figari;41.48;9.09;25/09/2026;09:00;27.5;0;SOLEIL;5;13.0;0
Figari;41.48;9.09;25/09/2026;10:00;27.5;0;SOLEIL;5;10.8;0
Figari;41.48;9.09;25/09/2026;11:00;28.1;5;SOLEIL VOILÉ;7;17.6;0
Figari;41.48;9.09;25/09/2026;12:00;28.1;5;SOLEIL VOILÉ;7;26.6;0
Figari;41.48;9.09;25/09/2026;13:00;28.1;5;SOLEIL VOILÉ;7;37.1;0
Figari;41.48;9.09;25/09/2026;14:00;27.1;5;SOLEIL VOILÉ;5;39.6;0
Figari;41.48;9.09;25/09/2026;15:00;27.1;5;SOLEIL VOILÉ;5;42.8;0
Figari;41.48;9.09;25/09/2026;16:00;27.1;5;SOLEIL VOILÉ;5;45.4;0
Figari;41.48;9.09;25/09/2026;17:00;23.5;0;SOLEIL;5;45.4;0
Figari;41.48;9.09;25/09/2026;18:00;23.5;0;SOLEIL;5;48.2;0
Figari;41.48;9.09;25/09/2026;19:00;23.5;0;SOLEIL;5;43.6;0
Figari;41.48;9.09;25/09/2026;20:00;19.6;0;SOLEIL;4;41.0;0
Figari;41.48;9.09;25/09/2026;21:00;19.6;0;SOLEIL;4;37.4;0
Figari;41.48;9.09;25/09/2026;22:00;19.6;0;SOLEIL;4;37.1;0
Figari;41.48;9.09;25/09/2026;23:00;20;0;SOLEIL;4;36.7;0
Figari;41.48;9.09;26/09/2026;00:00;20;0;SOLEIL;4;34.2;0
Figari;41.48;9.09;26/09/2026;01:00;20;0;SOLEIL;4;30.2;0
Figari;41.48;9.09;26/09/2026;02:00;19.5;0;SOLEIL;4;34.2;0
Figari;41.48;9.09;26/09/2026;03:00;19.5;0;SOLEIL;4;35.6;0
Figari;41.48;9.09;26/09/2026;04:00;19.5;0;SOLEIL;4;35.3;0
Figari;41.48;9.09;26/09/2026;05:00;17.4;0;SOLEIL;3;31.3;0
Figari;41.48;9.09;26/09/2026;06:00;17.4;0;SOLEIL;3;27.7;0
Figari;41.48;9.09;26/09/2026;07:00;17.4;0;SOLEIL;3;25.2;0
Figari;41.48;9.09;26/09/2026;08:00;27.6;0;SOLEIL;3;25.2;0
Figari;41.48;9.09;26/09/2026;09:00;27.6;0;SOLEIL;3;26.3;0
Figari;41.48;9.09;26/09/2026;10:00;27.6;0;SOLEIL;3;35.6;0
Figari;41.48;9.09;26/09/2026;11:00;28.1;0;SOLEIL;5;36.7;0
Figari;41.48;9.09;26/09/2026;12:00;28.1;0;SOLEIL;5;38.9;0
Figari;41.48;9.09;26/09/2026;13:00;28.1;0;SOLEIL;5;41.4;0
Figari;41.48;9.09;26/09/2026;14:00;26.6;0;SOLEIL;3;42.5;0
Figari;41.48;9.09;26/09/2026;15:00;26.6;0;SOLEIL;3;41.0;0
Figari;41.48;9.09;26/09/2026;16:00;26.6;0;SOLEIL;3;38.2;0
Figari;41.48;9.09;26/09/2026;17:00;22;0;SOLEIL;3;33.8;0
Figari;41.48;9.09;26/09/2026;18:00;22;0;SOLEIL;3;26.6;0
Figari;41.48;9.09;26/09/2026;19:00;22;0;SOLEIL;3;17.6;0
Figari;41.48;9.09;26/09/2026;20:00;22.4;0;SOLEIL;5;11.5;0
Figari;41.48;9.09;26/09/2026;21:00;21.0;0;SOLEIL;5;10.1;0
Figari;41.48;9.09;26/09/2026;22:00;19.6;0;SOLEIL;5;11.5;0
Figari;41.48;9.09;26/09/2026;23:00;14.9;0;SOLEIL;2;13.0;0
Figari;41.48;9.09;27/09/2026;00:00;14.9;0;SOLEIL;2;14.0;0
Figari;41.48;9.09;27/09/2026;01:00;14.9;0;SOLEIL;2;15.8;0
Figari;41.48;9.09;27/09/2026;02:00;14.7;0;SOLEIL;5;16.9;0
Figari;41.48;9.09;27/09/2026;03:00;14.7;0;SOLEIL;5;17.6;0
Figari;41.48;9.09;27/09/2026;04:00;14.7;0;SOLEIL;5;18.4;0
Figari;41.48;9.09;27/09/2026;05:00;16.6;0;SOLEIL;2;18.7;0
Figari;41.48;9.09;27/09/2026;06:00;16.6;0;SOLEIL;2;18.4;0
Figari;41.48;9.09;27/09/2026;07:00;16.6;0;SOLEIL;2;17.6;0
Figari;41.48;9.09;27/09/2026;08:00;17.8;0;SOLEIL;5;17.3;0
Figari;41.48;9.09;27/09/2026;09:00;19.4;0;SOLEIL;5;17.3;0
Figari;41.48;9.09;27/09/2026;10:00;20.9;0;SOLEIL;5;17.3;0
Figari;41.48;9.09;27/09/2026;11:00;27.9;0;SOLEIL;3;18.4;0
Figari;41.48;9.09;27/09/2026;12:00;27.9;0;SOLEIL;3;21.2;0
Figari;41.48;9.09;27/09/2026;13:00;27.9;0;SOLEIL;3;25.2;0
Figari;41.48;9.09;27/09/2026;14:00;27.1;0;SOLEIL;5;27.7;0
Figari;41.48;9.09;27/09/2026;15:00;28.7;0;SOLEIL;5;27.4;0
Figari;41.48;9.09;27/09/2026;16:00;27.1;0;SOLEIL;5;25.2;0
Figari;41.48;9.09;27/09/2026;17:00;22.2;0;SOLEIL;3;23.4;0
Figari;41.48;9.09;27/09/2026;18:00;22.2;0;SOLEIL;3;22.0;0
Figari;41.48;9.09;27/09/2026;19:00;22.2;0;SOLEIL;3;20.5;0
Figari;41.48;9.09;27/09/2026;20:00;20.9;0;SOLEIL;5;19.1;0
Figari;41.48;9.09;27/09/2026;21:00;19.4;0;SOLEIL;5;17.3;0
Figari;41.48;9.09;27/09/2026;22:00;17.8;0;SOLEIL;5;15.5;0
Figari;41.48;9.09;27/09/2026;23:00;15.4;0;SOLEIL;2;14.4;0
Figari;41.48;9.09;28/09/2026;00:00;15.4;0;SOLEIL;2;14.4;0
Figari;41.48;9.09;28/09/2026;01:00;15.4;0;SOLEIL;2;15.1;0
Figari;41.48;9.09;28/09/2026;02:00;14.4;0;SOLEIL;5;15.8;0
Figari;41.48;9.09;28/09/2026;03:00;14.4;0;SOLEIL;5;15.8;0
Figari;41.48;9.09;28/09/2026;04:00;14.4;0;SOLEIL;5;15.5;0
Figari;41.48;9.09;28/09/2026;05:00;17.7;0;SOLEIL;3;15.5;0
Figari;41.48;9.09;28/09/2026;06:00;17.7;0;SOLEIL;3;16.4;0
Figari;41.48;9.09;28/09/2026;07:00;17.7;0;SOLEIL;3;17.5;0
Figari;41.48;9.09;28/09/2026;08:00;17.7;0;SOLEIL;5;18.3;0
Figari;41.48;9.09;28/09/2026;09:00;19.3;0;SOLEIL;5;19.8;0
Figari;41.48;9.09;28/09/2026;10:00;21.0;0;SOLEIL;5;18.7;0
Figari;41.48;9.09;28/09/2026;11:00;28.6;0;SOLEIL;5;19.1;0
Figari;41.48;9.09;28/09/2026;12:00;28.6;0;SOLEIL;5;21.2;0
Figari;41.48;9.09;28/09/2026;13:00;28.6;0;SOLEIL;5;24.5;0
Figari;41.48;9.09;28/09/2026;14:00;27.6;0;SOLEIL;5;27.0;0
Figari;41.48;9.09;28/09/2026;15:00;29.2;0;SOLEIL;5;28.1;0
Figari;41.48;9.09;28/09/2026;16:00;27.6;0;SOLEIL;5;28.4;0
Figari;41.48;9.09;28/09/2026;17:00;22.9;0;SOLEIL;4;27.0;0
Figari;41.48;9.09;28/09/2026;18:00;22.9;0;SOLEIL;4;22.0;0
Figari;41.48;9.09;28/09/2026;19:00;22.9;0;SOLEIL;4;15.1;0
Figari;41.48;9.09;28/09/2026;20:00;21.0;0;SOLEIL;5;10.8;0
Figari;41.48;9.09;28/09/2026;21:00;19.3;0;SOLEIL;5;11.2;0
Figari;41.48;9.09;28/09/2026;22:00;17.7;0;SOLEIL;5;13.7;0
Figari;41.48;9.09;28/09/2026;23:00;18.7;0;SOLEIL;4;15.8;0
Porto-Vecchio;41.59;9.27;24/09/2026;00:00;17.1;0;SOLEIL;1;11.5;0
Porto-Vecchio;41.59;9.27;24/09/2026;01:00;16.1;0;SOLEIL;1;12.2;0
Porto-Vecchio;41.59;9.27;24/09/2026;02:00;15.5;0;SOLEIL;1;11.9;0
Porto-Vecchio;41.59;9.27;24/09/2026;03:00;15.1;0;SOLEIL;1;11.9;0
Porto-Vecchio;41.59;9.27;24/09/2026;04:00;15.5;0;SOLEIL;1;11.9;0
Porto-Vecchio;41.59;9.27;24/09/2026;05:00;14.5;0;SOLEIL;1;12.2;0
Porto-Vecchio;41.59;9.27;24/09/2026;06:00;16.1;0;SOLEIL;1;12.2;0
Porto-Vecchio;41.59;9.27;24/09/2026;07:00;21.7;0;SOLEIL;1;11.9;0
Porto-Vecchio;41.59;9.27;24/09/2026;08:00;26;0;SOLEIL;1;10.8;0
Porto-Vecchio;41.59;9.27;24/09/2026;09:00;28.1;0;SOLEIL;2;10.1;0
Porto-Vecchio;41.59;9.27;24/09/2026;10:00;29.4;0;SOLEIL;2;6.5;0
Porto-Vecchio;41.59;9.27;24/09/2026;11:00;28.7;0;SOLEIL;4;15.1;0
Porto-Vecchio;41.59;9.27;24/09/2026;12:00;31.1;0;SOLEIL;3;21.2;0
Porto-Vecchio;41.59;9.27;24/09/2026;13:00;30.9;0;SOLEIL;4;23.0;0
Porto-Vecchio;41.59;9.27;24/09/2026;14:00;31.1;0;SOLEIL;5;24.1;0
Porto-Vecchio;41.59;9.27;24/09/2026;15:00;30.1;5;SOLEIL VOILÉ;5;35.3;0
Porto-Vecchio;41.59;9.27;24/09/2026;16:00;27.4;5;SOLEIL VOILÉ;5;38.9;0
Porto-Vecchio;41.59;9.27;24/09/2026;17:00;25.9;5;SOLEIL VOILÉ;4;37.4;0
Porto-Vecchio;41.59;9.27;24/09/2026;18:00;24.6;5;SOLEIL VOILÉ;4;30.2;0
Porto-Vecchio;41.59;9.27;24/09/2026;19:00;23.6;5;SOLEIL VOILÉ;3;24.8;0
Porto-Vecchio;41.59;9.27;24/09/2026;20:00;22.9;5;SOLEIL VOILÉ;3;14.8;0
Porto-Vecchio;41.59;9.27;24/09/2026;21:00;21.7;5;SOLEIL VOILÉ;3;8.6;0
Porto-Vecchio;41.59;9.27;24/09/2026;22:00;22.5;5;SOLEIL VOILÉ;3;9.7;0
Porto-Vecchio;41.59;9.27;24/09/2026;23:00;22;5;SOLEIL VOILÉ;3;10.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;00:00;22.4;5;SOLEIL VOILÉ;2;15.1;0
Porto-Vecchio;41.59;9.27;25/09/2026;01:00;22.4;5;SOLEIL VOILÉ;2;20.9;0
Porto-Vecchio;41.59;9.27;25/09/2026;02:00;16.9;0;SOLEIL;2;22.0;0
Porto-Vecchio;41.59;9.27;25/09/2026;03:00;16.9;0;SOLEIL;2;20.5;0
Porto-Vecchio;41.59;9.27;25/09/2026;04:00;16.9;0;SOLEIL;2;16.2;0
Porto-Vecchio;41.59;9.27;25/09/2026;05:00;17.9;0;SOLEIL;2;10.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;06:00;17.9;0;SOLEIL;2;11.2;0
Porto-Vecchio;41.59;9.27;25/09/2026;07:00;17.9;0;SOLEIL;2;11.5;0
Porto-Vecchio;41.59;9.27;25/09/2026;08:00;26.9;0;SOLEIL;3;11.5;0
Porto-Vecchio;41.59;9.27;25/09/2026;09:00;26.9;0;SOLEIL;3;11.5;0
Porto-Vecchio;41.59;9.27;25/09/2026;10:00;26.9;0;SOLEIL;3;15.5;0
Porto-Vecchio;41.59;9.27;25/09/2026;11:00;28.2;5;SOLEIL VOILÉ;6;24.1;0
Porto-Vecchio;41.59;9.27;25/09/2026;12:00;28.2;5;SOLEIL VOILÉ;6;28.1;0
Porto-Vecchio;41.59;9.27;25/09/2026;13:00;28.2;5;SOLEIL VOILÉ;6;31.3;0
Porto-Vecchio;41.59;9.27;25/09/2026;14:00;25.7;5;SOLEIL VOILÉ;5;33.5;0
Porto-Vecchio;41.59;9.27;25/09/2026;15:00;25.7;5;SOLEIL VOILÉ;5;33.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;16:00;25.7;5;SOLEIL VOILÉ;5;33.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;17:00;24;0;SOLEIL;4;33.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;18:00;24;0;SOLEIL;4;32.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;19:00;24;0;SOLEIL;4;30.2;0
Porto-Vecchio;41.59;9.27;25/09/2026;20:00;21.4;0;SOLEIL;4;27.4;0
Porto-Vecchio;41.59;9.27;25/09/2026;21:00;21.4;0;SOLEIL;4;23.8;0
Porto-Vecchio;41.59;9.27;25/09/2026;22:00;21.4;0;SOLEIL;4;21.2;0
Porto-Vecchio;41.59;9.27;25/09/2026;23:00;20.9;0;SOLEIL;4;18.7;0
Porto-Vecchio;41.59;9.27;26/09/2026;00:00;20.9;0;SOLEIL;4;19.1;0
Porto-Vecchio;41.59;9.27;26/09/2026;01:00;20.9;0;SOLEIL;4;18.0;0
Porto-Vecchio;41.59;9.27;26/09/2026;02:00;19.1;0;SOLEIL;5;24.8;0
Porto-Vecchio;41.59;9.27;26/09/2026;03:00;19.1;0;SOLEIL;5;25.2;0
Porto-Vecchio;41.59;9.27;26/09/2026;04:00;19.1;0;SOLEIL;5;23.0;0
